"put_code","type","visibility","path","display_index","created_date_value","last_modified_date_value","source_source_client_id","source_assertion_origin_orcid","source_assertion_origin_client_id","source_assertion_origin_name","source_source_orcid_uri","source_source_orcid_path","source_source_orcid_host","source_source_name_value","title_subtitle","title_translated_title","title_title_value","url_value","publication_date_year_value","publication_date_month_value","publication_date_day_value","journal_title_value","journal_title","source_source_orcid","source_source_client_id_uri","source_source_client_id_path","source_source_client_id_host","source_assertion_origin_orcid_uri","source_assertion_origin_orcid_path","source_assertion_origin_orcid_host","source_assertion_origin_name_value","publication_date_day","our_type","publication_date_month","url","title_translated_title_value","title_translated_title_language_code","publication_date","external_ids","ORCID"
76902296,"journal-article","public","/0000-0002-8301-7726/work/76902296","0",2020-07-07,1594147000766,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"object based attention in chinese readers of chinese words  beyond gestalt principles","http://www.scopus.com/inward/record.url?eid=2-s2.0-58149469434&partnerID=MN8TOARS","2008",NA,NA,"Psychonomic Bulletin and Review",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902138,"journal-article","public","/0000-0002-8301-7726/work/76902138","0",2020-07-07,1594146970415,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"response inhibition in the stop signal paradigm","http://www.scopus.com/inward/record.url?eid=2-s2.0-53949088892&partnerID=MN8TOARS","2008",NA,NA,"Trends in Cognitive Sciences",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902186,"journal-article","public","/0000-0002-8301-7726/work/76902186","0",2020-07-07,1594146979781,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"stop it  windows executable software for the stop signal paradigm","http://www.scopus.com/inward/record.url?eid=2-s2.0-48149098961&partnerID=MN8TOARS","2008",NA,NA,"Behavior Research Methods",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902327,"journal-article","public","/0000-0002-8301-7726/work/76902327","0",2020-07-07,1594147006768,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"short term aftereffects of response inhibition  repetition priming or between trial control adjustments ","http://www.scopus.com/inward/record.url?eid=2-s2.0-43049099024&partnerID=MN8TOARS","2008",NA,NA,"Journal of Experimental Psychology: Human Perception and Performance",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902194,"journal-article","public","/0000-0002-8301-7726/work/76902194","0",2020-07-07,1594146981236,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"after effects of goal shifting and response inhibition  a comparison of the stop change and dual task paradigms","http://www.scopus.com/inward/record.url?eid=2-s2.0-47249134261&partnerID=MN8TOARS","2007",NA,NA,"Quarterly Journal of Experimental Psychology",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902214,"journal-article","public","/0000-0002-8301-7726/work/76902214","0",2020-07-07,1594146985904,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"converging evidence for a fronto basal ganglia network for inhibitory control of action and cognition","http://www.scopus.com/inward/record.url?eid=2-s2.0-35948984757&partnerID=MN8TOARS","2007",NA,NA,"Journal of Neuroscience",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902172,"journal-article","public","/0000-0002-8301-7726/work/76902172","0",2020-07-07,1594146977599,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"defining task set reconfiguration  the case of reference point switching","http://www.scopus.com/inward/record.url?eid=2-s2.0-34447301822&partnerID=MN8TOARS","2007",NA,NA,"Psychonomic Bulletin and Review",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902154,"journal-article","public","/0000-0002-8301-7726/work/76902154","0",2020-07-07,1594146974301,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"dynamics of saccade target selection  race model analysis of double step and search step saccade production in human and macaque","http://www.scopus.com/inward/record.url?eid=2-s2.0-34447341156&partnerID=MN8TOARS","2007",NA,NA,"Vision Research",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902294,"journal-article","public","/0000-0002-8301-7726/work/76902294","0",2020-07-07,1594147000475,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"influence of history on saccade countermanding performance in humans and macaque monkeys","http://www.scopus.com/inward/record.url?eid=2-s2.0-33751218564&partnerID=MN8TOARS","2007",NA,NA,"Vision Research",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902173,"journal-article","public","/0000-0002-8301-7726/work/76902173","0",2020-07-07,1594146977745,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"inhibitory control in mind and brain  an interactive race model of countermanding saccades ","http://www.scopus.com/inward/record.url?eid=2-s2.0-34248562812&partnerID=MN8TOARS","2007",NA,NA,"Psychological Review",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902273,"journal-article","public","/0000-0002-8301-7726/work/76902273","0",2020-07-07,1594146997233,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"restraint and cancellation  multiple inhibition deficits in attention deficit hyperactivity disorder","http://www.scopus.com/inward/record.url?eid=2-s2.0-34147153372&partnerID=MN8TOARS","2007",NA,NA,"Journal of Abnormal Child Psychology",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902254,"journal-article","public","/0000-0002-8301-7726/work/76902254","0",2020-07-07,1594146992271,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"retrieving information from a hierarchical plan","http://www.scopus.com/inward/record.url?eid=2-s2.0-36049040582&partnerID=MN8TOARS","2007",NA,NA,"Journal of Experimental Psychology: Learning Memory and Cognition",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902282,"journal-article","public","/0000-0002-8301-7726/work/76902282","0",2020-07-07,1594146998745,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"separating cue encoding from target processing in the explicit task cuing procedure  are there  true  task switch effects ","http://www.scopus.com/inward/record.url?eid=2-s2.0-34547413840&partnerID=MN8TOARS","2007",NA,NA,"Journal of Experimental Psychology: Learning Memory and Cognition",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902261,"journal-article","public","/0000-0002-8301-7726/work/76902261","0",2020-07-07,1594146995159,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"still clever after all these years  searching for the homunculus in explicitly cued task switching","http://www.scopus.com/inward/record.url?eid=2-s2.0-34548202399&partnerID=MN8TOARS","2007",NA,NA,"Journal of Experimental Psychology: Human Perception and Performance",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902128,"journal-article","public","/0000-0002-8301-7726/work/76902128","0",2020-07-07,1594146968720,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"stopping eye and hand movements  are the processes independent ","http://www.scopus.com/inward/record.url?eid=2-s2.0-34648814049&partnerID=MN8TOARS","2007",NA,NA,"Perception and Psychophysics",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902197,"journal-article","public","/0000-0002-8301-7726/work/76902197","0",2020-07-07,1594146981666,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"task switching versus cue switching  using transition cuing to disentangle sequential effects in task switching performance","http://www.scopus.com/inward/record.url?eid=2-s2.0-33947540102&partnerID=MN8TOARS","2007",NA,NA,"Journal of Experimental Psychology: Learning Memory and Cognition",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902178,"journal-article","public","/0000-0002-8301-7726/work/76902178","0",2020-07-07,1594146978643,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"what it costs to implement a plan  plan level and task level contributions to switch costs","http://www.scopus.com/inward/record.url?eid=2-s2.0-34547884998&partnerID=MN8TOARS","2007",NA,NA,"Memory and Cognition",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902263,"journal-article","public","/0000-0002-8301-7726/work/76902263","0",2020-07-07,1594146995605,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"hierarchical control of cognitive processes  switching tasks in sequences","http://www.scopus.com/inward/record.url?eid=2-s2.0-33750711410&partnerID=MN8TOARS","2006",NA,NA,"Journal of Experimental Psychology: General",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902220,"journal-article","public","/0000-0002-8301-7726/work/76902220","0",2020-07-07,1594146986837,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"interpreting instructional cues in task switching procedures  the role of mediator retrieval","http://www.scopus.com/inward/record.url?eid=2-s2.0-33645749535&partnerID=MN8TOARS","2006",NA,NA,"Journal of Experimental Psychology: Learning Memory and Cognition",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902096,"journal-article","public","/0000-0002-8301-7726/work/76902096","0",2020-07-07,1594146963984,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"out with the old  in with the new  more valid measures of switch cost and retrieval time in the task span procedure","http://www.scopus.com/inward/record.url?eid=2-s2.0-33748769279&partnerID=MN8TOARS","2006",NA,NA,"Psychonomic Bulletin and Review",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902107,"journal-article","public","/0000-0002-8301-7726/work/76902107","0",2020-07-07,1594146965324,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"parallel response selection in dual task situations","http://www.scopus.com/inward/record.url?eid=2-s2.0-33745794317&partnerID=MN8TOARS","2006",NA,NA,"Perception and Psychophysics",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902097,"journal-article","public","/0000-0002-8301-7726/work/76902097","0",2020-07-07,1594146963985,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"priming cue encoding by manipulating transition frequency in explicitly cued task switching","http://www.scopus.com/inward/record.url?eid=2-s2.0-33748763859&partnerID=MN8TOARS","2006",NA,NA,"Psychonomic Bulletin and Review",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902241,"journal-article","public","/0000-0002-8301-7726/work/76902241","0",2020-07-07,1594146990236,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"priming or executive control  associative priming of cue encoding increases  switch costs  in the explicit task cuing procedure","http://www.scopus.com/inward/record.url?eid=2-s2.0-33845969868&partnerID=MN8TOARS","2006",NA,NA,"Memory and Cognition",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902187,"journal-article","public","/0000-0002-8301-7726/work/76902187","0",2020-07-07,1594146980005,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"testing the semantic differential as a model of task processes with the implicit association test","http://www.scopus.com/inward/record.url?eid=2-s2.0-33846258829&partnerID=MN8TOARS","2006",NA,NA,"Memory and Cognition",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902103,"journal-article","public","/0000-0002-8301-7726/work/76902103","0",2020-07-07,1594146964635,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"a memory based account of automatic numerosity processing","http://www.scopus.com/inward/record.url?eid=2-s2.0-20644460125&partnerID=MN8TOARS","2005",NA,NA,"Memory and Cognition",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902094,"book-chapter","public","/0000-0002-8301-7726/work/76902094","0",2020-07-07,1594146963980,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"attention and spatial language","http://www.scopus.com/inward/record.url?eid=2-s2.0-84155160611&partnerID=MN8TOARS","2005",NA,NA,"Neurobiology of Attention",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"book-chapter",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902328,"journal-article","public","/0000-0002-8301-7726/work/76902328","0",2020-07-07,1594147006922,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"modeling task switching without switching tasks  a short term priming account of explicitly cued performance","http://www.scopus.com/inward/record.url?eid=2-s2.0-24944583968&partnerID=MN8TOARS","2005",NA,NA,"Journal of Experimental Psychology: General",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902265,"journal-article","public","/0000-0002-8301-7726/work/76902265","0",2020-07-07,1594146995944,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"the time it takes to switch attention","http://www.scopus.com/inward/record.url?eid=2-s2.0-31044451634&partnerID=MN8TOARS","2005",NA,NA,"Psychonomic Bulletin and Review",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902191,"journal-article","public","/0000-0002-8301-7726/work/76902191","0",2020-07-07,1594146980677,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"voluntary task switching  chasing the elusive homunculus","http://www.scopus.com/inward/record.url?eid=2-s2.0-23844488758&partnerID=MN8TOARS","2005",NA,NA,"Journal of Experimental Psychology: Learning Memory and Cognition",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902091,"book-chapter","public","/0000-0002-8301-7726/work/76902091","0",2020-07-07,1594146963511,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"what everyone finds  the problem size effect","http://www.scopus.com/inward/record.url?eid=2-s2.0-85078650495&partnerID=MN8TOARS","2005",NA,NA,"The Handbook of Mathematical Cognition",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"book-chapter",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902193,"book","public","/0000-0002-8301-7726/work/76902193","0",2020-07-07,1594146981003,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"cumulative progress in formal theories of attention","http://www.scopus.com/inward/record.url?eid=2-s2.0-1842590373&partnerID=MN8TOARS","2004",NA,NA,"Annual Review of Psychology",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"book",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
76902266,"journal-article","public","/0000-0002-8301-7726/work/76902266","0",2020-07-07,1594146996096,NA,NA,NA,NA,NA,NA,NA,"Scopus - Elsevier",NA,NA,"episodic and semantic components of the compound stimulus strategy in the explicit task cuing procedure","http://www.scopus.com/inward/record.url?eid=2-s2.0-11144280587&partnerID=MN8TOARS","2004",NA,NA,"Memory and Cognition",NA,NA,"https://orcid.org/client/0000-0002-5982-8983","0000-0002-5982-8983","orcid.org","https://orcid.org/0000-0002-8301-7726","0000-0002-8301-7726","orcid.org","Gordon Logan",NA,"journal-article",NA,NA,NA,NA,NA,NA,"0000-0002-8301-7726"
